create_date,valid_from,valid_to,estimated_days,origin_country,origin_name,destination_country,destination_name,shipping_type,load_type,load_amount,price_usd
2024-02-11,2024-02-01,2024-12-31,6,ZW,"Harare, Zimbabwe",MZ,"Maputo, Mozambique",RAIL_FCL,40' Standard,1,2430
2024-02-11,2024-02-01,2024-12-31,6,ZW,"Harare, Zimbabwe",MZ,"Maputo, Mozambique",RAIL_FCL,20' Standard,1,1850
2024-02-11,2024-01-01,2024-12-31,5,MZ,"Beira, Mozambique",ZW,"Harare, Zimbabwe",RAIL_FCL,40' Standard,1,1850
2024-02-11,2024-01-01,2024-12-31,5,MZ,"Beira, Mozambique",ZW,"Harare, Zimbabwe",RAIL_FCL,20' Standard,1,1180
2024-02-11,2024-01-01,2024-12-31,5,ZW,"Harare, Zimbabwe",MZ,"Beira, Mozambique",RAIL_FCL,20' Standard,1,1180
2024-02-11,2024-01-01,2024-12-31,5,ZW,"Harare, Zimbabwe",MZ,"Beira, Mozambique",RAIL_FCL,40' Standard,1,1850
2024-02-11,2024-01-01,2024-12-31,6,MZ,"Maputo, Mozambique",ZW,"Harare, Zimbabwe",RAIL_FCL,40' Standard,1,2430
2024-02-11,2024-01-01,2024-12-31,6,MZ,"Maputo, Mozambique",ZW,"Harare, Zimbabwe",RAIL_FCL,20' Standard,1,1850
2023-12-08,2024-01-03,2024-02-03,,PL,"Gdynia, Poland",UA,"Dnipro, Dnipropetrovsk Oblast, Ukraine, 49000",RAIL_FCL,40' Standard,1,2950
2023-12-08,2024-01-03,2024-02-03,,PL,"Gdynia, Poland",UA,"Dnipro, Dnipropetrovsk Oblast, Ukraine, 49000",RAIL_FCL,20' Standard,1,2850
2023-12-08,2024-01-03,2024-02-03,,PL,"Gdańsk, Poland",UA,"Dnipro, Dnipropetrovsk Oblast, Ukraine, 49000",RAIL_FCL,40' Standard,1,2950
2023-12-08,2024-01-03,2024-02-03,,PL,"Gdańsk, Poland",UA,"Dnipro, Dnipropetrovsk Oblast, Ukraine, 49000",RAIL_FCL,20' Standard,1,2850
2023-12-08,2024-01-03,2024-02-03,,UA,"Dnipro, Dnipropetrovsk Oblast, Ukraine, 49000",PL,"Gdynia, Poland",RAIL_FCL,40' Standard,1,3450
2023-12-08,2024-01-03,2024-02-03,,UA,"Dnipro, Dnipropetrovsk Oblast, Ukraine, 49000",PL,"Gdynia, Poland",RAIL_FCL,20' Standard,1,3150
2023-12-08,2024-01-03,2024-02-03,,UA,"Dnipro, Dnipropetrovsk Oblast, Ukraine, 49000",PL,"Gdańsk, Poland",RAIL_FCL,40' Standard,1,3450
2023-12-08,2024-01-03,2024-02-03,,UA,"Dnipro, Dnipropetrovsk Oblast, Ukraine, 49000",PL,"Gdańsk, Poland",RAIL_FCL,20' Standard,1,3150
2023-12-08,2024-01-03,2024-02-03,,PL,"Gdynia, Poland",UA,"Kyiv, Ukraine, 02000",RAIL_FCL,40' Standard,1,2600
2023-12-08,2024-01-03,2024-02-03,,PL,"Gdynia, Poland",UA,"Kyiv, Ukraine, 02000",RAIL_FCL,20' Standard,1,2500
2023-12-08,2024-01-03,2024-02-03,,PL,"Gdańsk, Poland",UA,"Kyiv, Ukraine, 02000",RAIL_FCL,40' Standard,1,2600
2023-12-08,2024-01-03,2024-02-03,,PL,"Gdańsk, Poland",UA,"Kyiv, Ukraine, 02000",RAIL_FCL,20' Standard,1,2500
2023-12-08,2024-01-03,2024-02-03,,UA,"Kyiv, Ukraine, 02000",PL,"Gdynia, Poland",RAIL_FCL,40' Standard,1,3050
2023-12-08,2024-01-03,2024-02-03,,UA,"Kyiv, Ukraine, 02000",PL,"Gdynia, Poland",RAIL_FCL,20' Standard,1,2750
2023-12-08,2024-01-03,2024-02-03,,PL,"Gdynia, Poland",UA,"Odesa, Odessa Oblast, Ukraine, 65000",RAIL_FCL,40' Standard,1,3000
2023-12-08,2024-01-03,2024-02-03,,PL,"Gdynia, Poland",UA,"Odesa, Odessa Oblast, Ukraine, 65000",RAIL_FCL,20' Standard,1,2800
2023-12-08,2024-01-03,2024-02-03,,PL,"Gdańsk, Poland",UA,"Odesa, Odessa Oblast, Ukraine, 65000",RAIL_FCL,40' Standard,1,3000
2023-12-08,2024-01-03,2024-02-03,,PL,"Gdańsk, Poland",UA,"Odesa, Odessa Oblast, Ukraine, 65000",RAIL_FCL,20' Standard,1,2800
2023-12-08,2024-01-03,2024-02-03,,UA,"Odesa, Odessa Oblast, Ukraine, 65000",PL,"Gdynia, Poland",RAIL_FCL,40' Standard,1,3500
2023-12-08,2024-01-03,2024-02-03,,UA,"Odesa, Odessa Oblast, Ukraine, 65000",PL,"Gdynia, Poland",RAIL_FCL,20' Standard,1,3000
2023-12-08,2024-01-03,2024-02-03,,UA,"Odesa, Odessa Oblast, Ukraine, 65000",PL,"Gdańsk, Poland",RAIL_FCL,40' Standard,1,3500
2023-12-08,2024-01-03,2024-02-03,,UA,"Odesa, Odessa Oblast, Ukraine, 65000",PL,"Gdańsk, Poland",RAIL_FCL,20' Standard,1,3000
2023-12-08,2024-01-03,2024-02-03,,PL,"Gdynia, Poland",UA,"Ternopil, Ternopil Oblast, Ukraine, 46000",RAIL_FCL,20' Standard,1,2100
2023-12-08,2024-01-03,2024-02-03,,PL,"Gdynia, Poland",UA,"Ternopil, Ternopil Oblast, Ukraine, 46000",RAIL_FCL,40' Standard,1,2100
2023-12-08,2024-01-03,2024-02-03,,PL,"Gdynia, Poland",UA,"Mostyska, Lviv Oblast, Ukraine",RAIL_FCL,40' Standard,1,1800
2023-12-08,2024-01-03,2024-02-03,,PL,"Gdynia, Poland",UA,"Mostyska, Lviv Oblast, Ukraine",RAIL_FCL,20' Standard,1,1800
2023-12-08,2024-01-03,2024-02-03,,PL,"Gdańsk, Poland",UA,"Mostyska, Lviv Oblast, Ukraine",RAIL_FCL,40' Standard,1,1800
2023-12-08,2024-01-03,2024-02-03,,PL,"Gdańsk, Poland",UA,"Mostyska, Lviv Oblast, Ukraine",RAIL_FCL,20' Standard,1,1800
2023-12-08,2024-01-03,2024-02-03,,UA,"Mostyska, Lviv Oblast, Ukraine",PL,"Gdynia, Poland",RAIL_FCL,20' Standard,1,2200
2023-12-08,2024-01-03,2024-02-03,,UA,"Mostyska, Lviv Oblast, Ukraine",PL,"Gdynia, Poland",RAIL_FCL,40' Standard,1,2500
2023-11-28,2023-11-28,2023-12-31,,CN,"Wuhan, Hubei, China",ES,"Madrid, Spain",RAIL_FCL,40' Standard,1,9900
2023-11-28,2023-11-28,2023-12-31,,CN,"Wuhan, Hubei, China",FR,"Lyon Metropolis, France",RAIL_FCL,40' Standard,1,9450
2023-11-28,2023-11-28,2023-12-31,,CN,"Wuhan, Hubei, China",CZ,"Prague, Czechia",RAIL_FCL,40' Standard,1,8950
2023-11-28,2023-11-28,2023-12-31,,CN,"Wuhan, Hubei, China",IT,"Milan, Metropolitan City of Milan, Italy",RAIL_FCL,40' Standard,1,9750
2023-11-28,2023-11-28,2023-12-31,,CN,"Wuhan, Hubei, China",DE,"Duisburg, Germany",RAIL_FCL,40' Standard,1,8250
2023-11-28,2023-11-28,2023-12-31,,CN,"Wuhan, Hubei, China",DE,"Hamburg, Germany",RAIL_FCL,40' Standard,1,8250
2023-11-28,2023-11-28,2023-12-31,,CN,"Wuhan, Hubei, China",PL,"Małaszewicze, Poland",RAIL_FCL,40' Standard,1,7450
2023-10-27,2023-01-01,2024-12-31,,MZ,"Nacala, Mozambique",ZM,"Chipata, Zambia",RAIL_FCL,40' Standard,1,3361
2023-10-27,2023-01-01,2024-12-31,,MZ,"Nacala, Mozambique",ZM,"Chipata, Zambia",RAIL_FCL,20' Standard,1,1868
2023-10-27,2023-08-01,2024-12-31,,MZ,"Nacala, Mozambique",MW,"Lilongwe, Malawi",RAIL_FCL,40' Standard,1,2935
2023-10-27,2023-08-01,2024-12-31,,MZ,"Nacala, Mozambique",MW,"Lilongwe, Malawi",RAIL_FCL,20' Standard,1,1630
2023-10-27,2023-09-01,2024-03-30,,MZ,"Nacala, Mozambique",MW,"Blantyre, Malawi",RAIL_FCL,40' Standard,1,2392
2023-10-27,2023-09-01,2024-03-30,,MZ,"Nacala, Mozambique",MW,"Blantyre, Malawi",RAIL_FCL,20' Standard,1,1462
2023-10-27,2023-08-01,2024-03-31,,MZ,"Nacala, Mozambique",MW,"Liwonde, Malawi",RAIL_FCL,40' Standard,1,2037
2023-10-27,2023-08-01,2024-03-31,,MZ,"Nacala, Mozambique",MW,"Liwonde, Malawi",RAIL_FCL,20' Standard,1,1132
2023-10-13,2023-10-20,2023-11-06,,US,"1800-1898 Basin St, Houston, TX 77011, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,1216.94
2023-10-13,2023-10-20,2023-10-31,,US,"1800-1898 Basin St, Houston, TX 77011, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,1216.94
2023-10-13,2023-10-20,2023-10-23,,US,"1800-1898 Basin St, Houston, TX 77011, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,544.77
2023-10-13,2023-10-20,2023-10-23,,US,"1800-1898 Basin St, Houston, TX 77011, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,544.77
2023-10-13,2023-10-20,2023-10-25,,US,"1800-1898 Basin St, Houston, TX 77011, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,4168.18
2023-10-13,2023-10-20,2023-10-25,,US,"1800-1898 Basin St, Houston, TX 77011, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,4168.18
2023-10-13,2023-10-20,2023-10-26,,US,"1800-1898 Basin St, Houston, TX 77011, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,858.53
2023-10-13,2023-10-20,2023-10-26,,US,"1800-1898 Basin St, Houston, TX 77011, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,858.53
2023-10-13,2023-10-20,2023-11-15,,US,"1800-1898 Basin St, Houston, TX 77011, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,1216.94
2023-10-13,2023-10-20,2023-11-08,,US,"1800-1898 Basin St, Houston, TX 77011, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,1216.94
2023-10-13,2023-10-20,2023-10-30,,US,"1800-1898 Basin St, Houston, TX 77011, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,1216.94
2023-10-13,2023-10-20,2023-10-30,,US,"1800-1898 Basin St, Houston, TX 77011, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,1216.94
2023-10-13,2023-10-20,2023-10-23,,US,"1800-1898 Basin St, Houston, TX 77011, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,498.2
2023-10-13,2023-10-20,2023-10-25,,US,"1800-1898 Basin St, Houston, TX 77011, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,4463.87
2023-10-13,2023-10-20,2023-10-26,,US,"1800-1898 Basin St, Houston, TX 77011, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,909.64
2023-10-13,2023-10-20,2023-10-30,,US,"1800-1898 Basin St, Houston, TX 77011, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,941.96
2023-10-13,2023-10-20,2023-10-24,,US,"1800-1898 Basin St, Houston, TX 77011, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,1894.46
2023-10-13,2023-10-20,2023-10-23,,US,"1800-1898 Basin St, Houston, TX 77011, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,497.81
2023-10-13,2023-10-20,2023-10-26,,US,"1800-1898 Basin St, Houston, TX 77011, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,884.76
2023-10-13,2023-10-20,2023-10-25,,US,"1800-1898 Basin St, Houston, TX 77011, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,4456.58
2023-10-13,2023-10-20,2023-10-24,,US,"1800-1898 Basin St, Houston, TX 77011, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,1894.46
2023-10-13,2023-10-20,2023-10-27,,US,"1800-1898 Basin St, Houston, TX 77011, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,1894.46
2023-10-13,2023-10-20,2023-11-10,,US,"1800-1898 Basin St, Houston, TX 77011, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,941.96
2023-10-13,2023-10-20,2023-11-03,,US,"1800-1898 Basin St, Houston, TX 77011, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,941.96
2023-10-13,2023-10-20,2023-11-20,,US,"1800-1898 Basin St, Houston, TX 77011, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,941.96
2023-10-13,2023-10-13,2023-10-24,,IN,"Bhusawal, Maharashtra, India",IN,"24/8hakker, Broadway Road, Hawker Jesson St, Maskan Chavadi, Amman Koil North, George Town, Chennai, Tamil Nadu 600001, India",LTL,mt,1,2672.9
2023-10-13,2023-10-13,2023-10-24,,IN,"Bhusawal, Maharashtra, India",IN,"24/8hakker, Broadway Road, Hawker Jesson St, Maskan Chavadi, Amman Koil North, George Town, Chennai, Tamil Nadu 600001, India",LTL,mt,1,2672.9
2023-10-13,2023-12-14,2023-12-19,,US,"Battery Pl/West St, New York, NY 10280, USA",US,"Indianapolis, IN, USA",LTL,mt,1,709.58
2023-10-13,2023-10-13,2023-11-02,,IN,"Bhusawal, Maharashtra, India",IN,"K.J. Herschel Rd, Thamaraparambu, Veli, Kochi, Kerala 682001, India",LTL,mt,1,3281.37
2023-10-13,2023-12-08,2023-12-13,,US,"Battery Pl/West St, New York, NY 10280, USA",US,"Indianapolis, IN, USA",LTL,mt,1,709.58
2023-10-13,2023-10-13,2023-11-02,,IN,"Bhusawal, Maharashtra, India",IN,"K.J. Herschel Rd, Thamaraparambu, Veli, Kochi, Kerala 682001, India",LTL,mt,1,3281.37
2023-10-13,2023-12-06,2023-12-11,,US,"Battery Pl/West St, New York, NY 10280, USA",US,"Indianapolis, IN, USA",LTL,mt,1,709.58
2023-10-13,2023-10-13,2023-10-26,,IN,"Bhusawal, Maharashtra, India",IN,"K.J. Herschel Rd, Thamaraparambu, Veli, Kochi, Kerala 682001, India",LTL,mt,1,3281.37
2023-10-13,2023-11-27,2023-11-30,,US,"Battery Pl/West St, New York, NY 10280, USA",US,"Indianapolis, IN, USA",LTL,mt,1,709.58
2023-10-13,2023-10-13,2023-10-26,,IN,"Bhusawal, Maharashtra, India",IN,"K.J. Herschel Rd, Thamaraparambu, Veli, Kochi, Kerala 682001, India",LTL,mt,1,3281.37
2023-10-13,2023-12-27,2024-01-01,,US,"Battery Pl/West St, New York, NY 10280, USA",US,"Indianapolis, IN, USA",LTL,mt,1,709.58
2023-10-13,2023-10-13,2023-10-24,,IN,"Bhusawal, Maharashtra, India",IN,"K.J. Herschel Rd, Thamaraparambu, Veli, Kochi, Kerala 682001, India",LTL,mt,1,3281.37
2023-10-13,2023-12-12,2023-12-15,,US,"Battery Pl/West St, New York, NY 10280, USA",US,"Indianapolis, IN, USA",LTL,mt,1,709.58
2023-10-13,2023-10-13,2023-10-24,,IN,"Bhusawal, Maharashtra, India",IN,"K.J. Herschel Rd, Thamaraparambu, Veli, Kochi, Kerala 682001, India",LTL,mt,1,3281.37
2023-10-13,2023-12-18,2023-12-25,,US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",US,"Indianapolis, IN, USA",LTL,mt,1,1044.07
2023-10-13,2023-10-13,2023-10-24,,IN,"Bhusawal, Maharashtra, India",IN,"K.J. Herschel Rd, Thamaraparambu, Veli, Kochi, Kerala 682001, India",LTL,mt,1,3281.37
2023-10-13,2023-10-13,2023-10-24,,IN,"Bhusawal, Maharashtra, India",IN,"K.J. Herschel Rd, Thamaraparambu, Veli, Kochi, Kerala 682001, India",LTL,mt,1,3281.37
2023-10-13,2023-10-13,2023-10-24,,IN,"Bhusawal, Maharashtra, India",IN,"K.J. Herschel Rd, Thamaraparambu, Veli, Kochi, Kerala 682001, India",LTL,mt,1,3281.37
2023-10-13,2023-12-13,2023-12-18,,US,"Battery Pl/West St, New York, NY 10280, USA",US,"Indianapolis, IN, USA",LTL,mt,1,709.58
2023-10-13,2023-10-13,2023-11-02,,IN,"Bhusawal, Maharashtra, India",IN,"Cornelia Sorabji Rd, B.B.D. Bagh, Kolkata, West Bengal 700001, India",LTL,mt,1,3489.9
2023-10-13,2023-12-15,2023-12-20,,US,"Battery Pl/West St, New York, NY 10280, USA",US,"Indianapolis, IN, USA",LTL,mt,1,709.58
2023-10-13,2023-10-13,2023-10-30,,IN,"Bhusawal, Maharashtra, India",IN,"Cornelia Sorabji Rd, B.B.D. Bagh, Kolkata, West Bengal 700001, India",LTL,mt,1,3489.9
2023-10-13,2023-12-15,2023-12-20,,US,"Battery Pl/West St, New York, NY 10280, USA",US,"Indianapolis, IN, USA",LTL,mt,1,709.58
2023-10-13,2023-10-13,2023-10-24,,IN,"Bhusawal, Maharashtra, India",IN,"Cornelia Sorabji Rd, B.B.D. Bagh, Kolkata, West Bengal 700001, India",LTL,mt,1,3489.9
2023-10-13,2023-11-29,2023-12-04,,US,"Battery Pl/West St, New York, NY 10280, USA",US,"Indianapolis, IN, USA",LTL,mt,1,709.58
2023-10-13,2023-10-13,2023-10-24,,IN,"Bhusawal, Maharashtra, India",IN,"Cornelia Sorabji Rd, B.B.D. Bagh, Kolkata, West Bengal 700001, India",LTL,mt,1,3489.9
2023-10-13,2023-12-25,2023-12-28,,US,"Battery Pl/West St, New York, NY 10280, USA",US,"Indianapolis, IN, USA",LTL,mt,1,709.58
2023-10-13,2023-10-13,2023-10-24,,IN,"Bhusawal, Maharashtra, India",IN,"Cornelia Sorabji Rd, B.B.D. Bagh, Kolkata, West Bengal 700001, India",LTL,mt,1,3489.9
2023-10-13,2023-12-14,2023-12-21,,US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",US,"Indianapolis, IN, USA",LTL,mt,1,1044.07
2023-10-13,2023-10-13,2023-10-24,,IN,"Bhusawal, Maharashtra, India",IN,"Cornelia Sorabji Rd, B.B.D. Bagh, Kolkata, West Bengal 700001, India",LTL,mt,1,3489.9
2023-10-13,2023-10-13,2023-10-24,,IN,"Bhusawal, Maharashtra, India",IN,"Cornelia Sorabji Rd, B.B.D. Bagh, Kolkata, West Bengal 700001, India",LTL,mt,1,3489.9
2023-10-13,2023-10-13,2023-10-24,,IN,"Bhusawal, Maharashtra, India",IN,"Cornelia Sorabji Rd, B.B.D. Bagh, Kolkata, West Bengal 700001, India",LTL,mt,1,3489.9
2023-10-13,2023-10-13,2023-10-24,,IN,"Bhusawal, Maharashtra, India",IN,"Churchgate, Mumbai, Maharashtra, India",LTL,mt,1,1001.42
2023-10-13,2023-10-13,2023-10-24,,IN,"Bhusawal, Maharashtra, India",IN,"Churchgate, Mumbai, Maharashtra, India",LTL,mt,1,1001.42
2023-10-13,2023-12-18,2023-12-21,,US,"Battery Pl/West St, New York, NY 10280, USA",US,"Indianapolis, IN, USA",LTL,mt,1,709.58
2023-10-13,2023-10-13,2023-10-24,,IN,"Bhusawal, Maharashtra, India",IN,"Anchepet, Chickpet, Bengaluru, Karnataka, India",LTL,mt,1,2433.66
2023-10-13,2023-12-04,2023-12-07,,US,"Battery Pl/West St, New York, NY 10280, USA",US,"Indianapolis, IN, USA",LTL,mt,1,709.58
2023-10-13,2023-10-13,2023-10-24,,IN,"Bhusawal, Maharashtra, India",IN,"Anchepet, Chickpet, Bengaluru, Karnataka, India",LTL,mt,1,2433.66
2023-10-13,2023-12-08,2023-12-15,,US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",US,"Indianapolis, IN, USA",LTL,mt,1,1044.07
2023-10-13,2023-10-13,2023-10-24,,IN,"Bhusawal, Maharashtra, India",IN,"Anchepet, Chickpet, Bengaluru, Karnataka, India",LTL,mt,1,2433.66
2023-10-13,2023-10-13,2023-10-24,,IN,"Bhusawal, Maharashtra, India",IN,"Anchepet, Chickpet, Bengaluru, Karnataka, India",LTL,mt,1,2433.66
2023-10-13,2023-10-13,2023-10-24,,IN,"Bhusawal, Maharashtra, India",IN,"Anchepet, Chickpet, Bengaluru, Karnataka, India",LTL,mt,1,2433.66
2023-10-13,2023-11-23,2023-11-24,,US,"3554-4098 Shellmound St, Oakland, CA 94608, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,388.61
2023-10-13,2023-12-04,2023-12-14,,US,"Battery Pl/West St, New York, NY 10280, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,389.79
2023-10-13,2023-12-04,2023-12-05,,US,"3554-4098 Shellmound St, Oakland, CA 94608, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,388.61
2023-10-13,2023-10-13,2023-10-24,,JP,"Omaezaki Port, Japan",JP,"Japan, 〒135-0061 Tokyo, Koto City, Toyosu, 6-chōme−2, 都道484号",LTL,mt,1,163.51
2023-10-13,2023-12-14,2023-12-21,,US,"Battery Pl/West St, New York, NY 10280, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,678.33
2023-10-13,2023-10-13,2023-10-24,,JP,"Omaezaki Port, Japan",JP,"Japan, 〒135-0061 Tokyo, Koto City, Toyosu, 6-chōme−2, 都道484号",LTL,mt,1,163.51
2023-10-13,2023-10-13,2023-10-24,,JP,"Omaezaki Port, Japan",JP,"Japan, 〒135-0061 Tokyo, Koto City, Toyosu, 6-chōme−2, 都道484号",LTL,mt,1,163.51
2023-10-12,2023-12-11,2023-12-25,,SA,"Al Matar, Al-Balad, Jeddah 22235, Saudi Arabia",SA,Jeddah Saudi Arabia,LTL,mt,1,230
2023-10-12,2023-12-05,2023-12-19,,SA,"Al Matar, Al-Balad, Jeddah 22235, Saudi Arabia",SA,Jeddah Saudi Arabia,LTL,mt,1,230
2023-10-12,2023-11-28,2023-12-12,,SA,"Al Matar, Al-Balad, Jeddah 22235, Saudi Arabia",SA,Jeddah Saudi Arabia,LTL,mt,1,230
2023-10-12,2023-12-19,2024-01-02,,SA,"Al Matar, Al-Balad, Jeddah 22235, Saudi Arabia",SA,Jeddah Saudi Arabia,LTL,mt,1,230
2023-10-12,2023-12-15,2023-12-29,,SA,"Al Matar, Al-Balad, Jeddah 22235, Saudi Arabia",SA,Jeddah Saudi Arabia,LTL,mt,1,230
2023-10-12,2023-12-14,2023-12-28,,SA,"Al Matar, Al-Balad, Jeddah 22235, Saudi Arabia",SA,Jeddah Saudi Arabia,LTL,mt,1,230
2023-10-12,2023-12-11,2023-12-25,,SA,"Al Matar, Al-Balad, Jeddah 22235, Saudi Arabia",SA,Jeddah Saudi Arabia,LTL,mt,1,230
2023-10-12,2023-12-07,2023-12-21,,SA,"Al Matar, Al-Balad, Jeddah 22235, Saudi Arabia",SA,Jeddah Saudi Arabia,LTL,mt,1,230
2023-10-12,2023-12-04,2023-12-18,,SA,"Al Matar, Al-Balad, Jeddah 22235, Saudi Arabia",SA,Jeddah Saudi Arabia,LTL,mt,1,230
2023-10-12,2023-12-08,2023-12-22,,SA,"Al Matar, Al-Balad, Jeddah 22235, Saudi Arabia",SA,Jeddah Saudi Arabia,LTL,mt,1,230
2023-10-12,2023-10-13,2023-10-20,,US,"First Street Metromover Station, Miami, FL 33132, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,848.23
2023-10-12,2023-12-12,2023-12-26,,SA,"Al Matar, Al-Balad, Jeddah 22235, Saudi Arabia",SA,Jeddah Saudi Arabia,LTL,mt,1,230
2023-10-12,2023-10-13,2023-10-24,,US,"First Street Metromover Station, Miami, FL 33132, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,392.02
2023-10-12,2023-12-07,2023-12-21,,SA,"Al Matar, Al-Balad, Jeddah 22235, Saudi Arabia",SA,Jeddah Saudi Arabia,LTL,mt,1,230
2023-10-12,2023-10-13,2023-10-19,,US,"First Street Metromover Station, Miami, FL 33132, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,1263.56
2023-10-12,2023-12-20,2024-01-03,,SA,"Al Matar, Al-Balad, Jeddah 22235, Saudi Arabia",SA,Jeddah Saudi Arabia,LTL,mt,1,230
2023-10-12,2023-10-13,2023-10-24,,US,"First Street Metromover Station, Miami, FL 33132, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,392.02
2023-10-12,2023-12-18,2024-01-01,,SA,"Al Matar, Al-Balad, Jeddah 22235, Saudi Arabia",SA,Jeddah Saudi Arabia,LTL,mt,1,230
2023-10-12,2023-10-13,2023-10-20,,US,"First Street Metromover Station, Miami, FL 33132, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,825.95
2023-10-12,2023-12-15,2023-12-29,,SA,"Al Matar, Al-Balad, Jeddah 22235, Saudi Arabia",SA,Jeddah Saudi Arabia,LTL,mt,1,230
2023-10-12,2023-10-13,2023-10-19,,US,"First Street Metromover Station, Miami, FL 33132, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,1263.56
2023-10-12,2023-12-04,2023-12-06,,US,"Battery Pl/West St, New York, NY 10280, USA",US,"Ann Arbor, MI, USA",LTL,mt,1,294.77
2023-10-12,2023-11-14,2023-11-16,,US,"Battery Pl/West St, New York, NY 10280, USA",US,"Ann Arbor, MI, USA",LTL,mt,1,294.77
2023-10-12,2023-11-30,2023-12-07,,US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",US,"Ann Arbor, MI, USA",LTL,mt,1,1150.78
2023-10-12,2023-11-20,2023-11-27,,US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",US,"Ann Arbor, MI, USA",LTL,mt,1,1150.78
2023-10-12,2023-12-07,2023-12-08,,US,"Detroit, MI, USA",US,"Ann Arbor, MI, USA",LTL,mt,1,142.26
2023-10-12,2023-12-08,2023-12-11,,US,"Detroit, MI, USA",US,"Ann Arbor, MI, USA",LTL,mt,1,142.26
2023-10-12,2023-11-27,2023-11-28,,US,"Detroit, MI, USA",US,"Ann Arbor, MI, USA",LTL,mt,1,142.26
2023-10-12,2023-11-20,2023-11-21,,US,"Detroit, MI, USA",US,"Ann Arbor, MI, USA",LTL,mt,1,142.26
2023-10-12,2023-12-11,2023-12-13,,US,"Battery Pl/West St, New York, NY 10280, USA",US,"Ann Arbor, MI, USA",LTL,mt,1,294.77
2023-10-12,2023-11-21,2023-11-23,,US,"Battery Pl/West St, New York, NY 10280, USA",US,"Ann Arbor, MI, USA",LTL,mt,1,294.77
2023-10-12,2023-12-07,2023-12-14,,US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",US,"Ann Arbor, MI, USA",LTL,mt,1,1150.78
2023-10-12,2023-11-27,2023-12-04,,US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",US,"Ann Arbor, MI, USA",LTL,mt,1,1150.78
2023-10-12,2023-12-14,2023-12-15,,US,"Detroit, MI, USA",US,"Ann Arbor, MI, USA",LTL,mt,1,142.26
2023-10-12,2023-12-15,2023-12-18,,US,"Detroit, MI, USA",US,"Ann Arbor, MI, USA",LTL,mt,1,142.26
2023-10-12,2023-12-04,2023-12-05,,US,"Detroit, MI, USA",US,"Ann Arbor, MI, USA",LTL,mt,1,142.26
